432,778.86,23.6,20
433,778.87,23.6,20
434,779.01,23.6,20
435,778.93,23.6,20
436,778.95,23.6,20
437,779.13,23.6,19
438,779.06,23.6,20
439,779.06,23.6,20
440,779.12,23.6,20
441,779.15,23.6,20
442,779.15,23.6,20
443,779.17,23.6,20
444,779.2,23.6,20
445,779.05,23.6,20
446,779.03,23.6,20
447,779.13,23.6,20
448,779.06,23.6,20
449,778.98,23.6,19
450,779.23,23.6,19
451,779.09,23.6,20
452,779.06,23.6,19
453,779,23.6,20
454,778.94,23.6,20
455,779.04,23.6,19
456,778.99,23.6,19
457,779.19,23.6,20
458,778.93,23.6,19
459,779.19,23.6,19
460,779.22,23.6,19
461,778.97,23.6,20
462,779.16,23.6,20
463,779.05,23.6,20
464,779.13,23.6,19
465,779.15,23.6,19
466,779.06,23.6,19
467,779.05,23.6,18
468,779,23.6,19
469,779.05,23.6,19
470,778.96,23.6,19
471,779.1,23.6,20
472,778.79,23.6,20
473,778.72,23.6,20
474,778.94,23.6,20
475,778.92,23.6,20
476,778.94,23.6,22
477,778.94,23.6,20
478,778.92,23.6,22
479,778.57,23.5,21
480,778.71,23.6,23
481,778.47,23.5,20
482,778.76,23.6,22
483,778.53,23.5,23
484,778.55,23.5,22
485,778.37,23.5,23
486,778.54,23.5,22
487,778.48,23.5,22
488,778.55,23.5,22
489,778.56,23.5,22
490,778.58,23.5,23
491,778.59,23.5,24
492,778.54,23.5,24
493,778.49,23.5,26
494,778.59,23.5,27
495,778.41,23.6,28
496,778.59,23.5,29
497,778.68,23.6,28
498,778.62,23.6,27
499,778.58,23.5,27
500,778.38,23.6,26
501,778.65,23.5,27
502,778.53,23.6,24
503,778.54,23.5,24
504,778.17,23.5,24
505,778.38,23.5,24
506,778.51,23.5,24
507,778.23,23.5,24
508,778.32,23.5,26
509,778.51,23.5,25
510,778.55,23.5,25
511,778.43,23.6,28
512,778.21,23.5,27
513,778.32,23.5,27
514,778.18,23.5,18
515,778.2,23.5,26
516,778.27,23.5,27
517,778.09,23.4,28
518,777.77,23.4,29
519,777.62,23.4,27
520,777.51,23.3,28
521,777.28,23.3,29
522,777.52,23.3,30
523,778.04,23.4,11
